route_id	trip_id	trip_headsign
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_84	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_92	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_86	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_88	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_89	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_8	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_90	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_91	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_36	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_213	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_94	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_95	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_96	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_97	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_98	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_93	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_9	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_4831017_2991421_6	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_207	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_25	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_231	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_230	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_174	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_13	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_55	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_71	Charles de Gaulle-Etoile
IDFM:C01376	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_99	Charles de Gaulle-Etoile
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_359	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701031_430	Bagneux - Lucie Aubrac
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_354	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_355	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_419	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_428	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_427	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_426	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_425	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_424	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_423	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_422	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_421	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_420	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_409	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_418	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_417	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_416	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_415	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_414	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_413	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_412	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_410	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_402	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_408	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_407	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_406	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_405	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_404	Porte de Clignancourt
IDFM:C01374	IDFM:RATP:107752-C01374-COU_RATP_5082721_2701033_403	Porte de Clignancourt
