stop_id	stop_name	parent_station
IDFM:478977	Mairie de Vitry-sur-Seine	IDFM:70169
IDFM:486837	Parc des Sports	IDFM:70009
IDFM:22211	Créteil - L'Échat	IDFM:70269
IDFM:24136	Poterne des Peupliers	IDFM:70626
IDFM:473827	Orly 1-2-3	IDFM:63284
IDFM:22381	Opéra	IDFM:71337
IDFM:24404	Butte du Chapeau Rouge	IDFM:73801
IDFM:462994	Mabillon	IDFM:73639
IDFM:23297	Hôpital Avicenne	IDFM:72534
IDFM:22209	Liberté	IDFM:71558
IDFM:21927	Iéna	IDFM:71294
IDFM:21998	Belleville	IDFM:71853
IDFM:463086	Mairie de Clichy	IDFM:72118
IDFM:22021	Pereire	IDFM:71453
IDFM:463175	Funiculaire Gare basse	IDFM:73849
IDFM:22257	Auguste Delaune	IDFM:72479
IDFM:463253	Place de Clichy	IDFM:71435
IDFM:22044	Saint-Georges	IDFM:71366
IDFM:463152	Corentin Cariou	IDFM:72031
IDFM:463276	Porte de Bagnolet	IDFM:71799
IDFM:24427	Danton	IDFM:73693
IDFM:479383	Garges - Sarcelles	IDFM:65582
IDFM:463040	Saint-Mandé	IDFM:71647
IDFM:22259	Jean Rostand	IDFM:72490
IDFM:463295	Riquet	IDFM:71977
IDFM:463036	Richelieu - Drouot	IDFM:71330
IDFM:22189	Félix Faure	IDFM:71137
IDFM:463177	École Militaire	IDFM:71224
IDFM:463106	Place Monge	IDFM:71133
IDFM:463300	Saint-Augustin	IDFM:73690
IDFM:463084	Duroc	IDFM:71159
IDFM:486810	Jardin Parisien	IDFM:70163
IDFM:24117	Porte d'Italie	IDFM:70596
IDFM:463129	Bercy	IDFM:71607
IDFM:42104	Rose Bertin	IDFM:72376
IDFM:463154	Courcelles	IDFM:71376
IDFM:463224	Maison Blanche	IDFM:70645
IDFM:478996	Beethoven - Concorde	IDFM:70273
IDFM:2343	Georges Pompidou	IDFM:70149
IDFM:22377	Poissonnière	IDFM:71363
IDFM:42127	Villetaneuse - Université	IDFM:72396
IDFM:23302	Danton	IDFM:73693
IDFM:478973	Watteau - Rondenay	IDFM:70001
IDFM:463059	Oberkampf	IDFM:71803
IDFM:24142	Porte de Charenton	IDFM:71579
IDFM:22628	Cosmonautes	IDFM:73692
IDFM:22025	Rue Saint-Maur	IDFM:71795
IDFM:463205	Lamarck - Caulaincourt	IDFM:71492
IDFM:22166	Pasteur	IDFM:71125
IDFM:21979	Ségur	IDFM:71157
IDFM:24400	Séverine	IDFM:71824
IDFM:21906	Havre-Caumartin	IDFM:482368
IDFM:463323	Villejuif Léo Lagrange	IDFM:70375
IDFM:28857	Suzanne Valadon	IDFM:72397
IDFM:22048	Volontaires	IDFM:71113
IDFM:24423	Porte de Pantin - Parc de la Villette	IDFM:71989
IDFM:22143	Montparnasse Bienvenue	IDFM:71139
IDFM:462990	Pelleport	IDFM:71828
IDFM:462944	Cluny - La Sorbonne	IDFM:73619
IDFM:21929	La Muette	IDFM:474150
IDFM:23299	La Ferme	IDFM:73787
IDFM:22164	Trocadéro	IDFM:71285
IDFM:22023	Porte de Champerret	IDFM:71450
IDFM:22094	Charles de Gaulle - Etoile	IDFM:71347
IDFM:21908	Rue de la Pompe	IDFM:71292
IDFM:21977	Vaneau	IDFM:71170
IDFM:24530	Rosa Parks	IDFM:73798
IDFM:483903	Aimé Césaire	IDFM:72491
IDFM:22046	Trinité - d'Estienne d'Orves	IDFM:71355
IDFM:463179	Fort d'Aubervilliers	IDFM:73695
IDFM:22261	Gaston Roulaud	IDFM:72526
IDFM:463131	Bobigny Pablo Picasso	IDFM:72486
IDFM:474397	Miromesnil	IDFM:71346
IDFM:462992	Saint-Sulpice	IDFM:71202
IDFM:22141	Porte de Clignancourt	IDFM:478883
IDFM:463297	Rue Saint-Maur	IDFM:71795
IDFM:480330	Mairie de Saint-Ouen	IDFM:72168
IDFM:463061	Hôtel de Ville	IDFM:415852
IDFM:21954	Olympiades	IDFM:71557
IDFM:35938	Robert Schuman (Parc Silic Centre)	IDFM:69670
IDFM:463108	Arts et Métiers	IDFM:71293
IDFM:23443	Les Milons	IDFM:73613
IDFM:22236	Malakoff - Rue Etienne Dolet	IDFM:70562
IDFM:463249	Palais Royal - Musée du Louvre	IDFM:71297
IDFM:24399	Porte de la Villette	IDFM:72430
IDFM:462967	Sèvres - Babylone	IDFM:71203
IDFM:463013	Charles de Gaulle - Etoile	IDFM:71347
IDFM:463226	Michel Bizot	IDFM:71595
IDFM:22118	Jaurès	IDFM:71940
IDFM:2341	Mail de la Plaine	IDFM:70099
IDFM:42106	Lacépède	IDFM:72379
IDFM:42129	Villetaneuse - Université	IDFM:72396
IDFM:463203	La Muette	IDFM:474150
IDFM:21931	Franklin D. Roosevelt	IDFM:71318
IDFM:22000	Saint-Marcel	IDFM:71092
IDFM:22213	Créteil - Préfecture	IDFM:70021
IDFM:23441	Brimborion	IDFM:69533
IDFM:463133	Bonne Nouvelle	IDFM:71320
IDFM:463308	Saint-Placide	IDFM:71184
IDFM:463009	Stalingrad	IDFM:71961
IDFM:10220	Terminal 1	IDFM:69212
IDFM:478395	La Fourche	IDFM:71474
IDFM:22238	Mairie de Clichy	IDFM:72118
IDFM:480340	Pont Cardinet	IDFM:71475
IDFM:41674	Georges Millandy	IDFM:420463
IDFM:35946	Villejuif - Louis Aragon	IDFM:70143
IDFM:21910	Saint-Ambroise	IDFM:71781
IDFM:22139	Saint-Sulpice	IDFM:71202
IDFM:463181	Franklin D. Roosevelt	IDFM:71318
IDFM:22015	Bobigny Pablo Picasso	IDFM:72486
IDFM:2328	Dewoitine	IDFM:416744
IDFM:22215	Maisons-Alfort - Stade	IDFM:70426
IDFM:21958	Gare de Lyon	IDFM:73626
IDFM:462442	Epinettes - Pouchet	IDFM:72052
IDFM:462998	Odéon	IDFM:73618
IDFM:22187	Lourmel	IDFM:71086
IDFM:24109	Jean Moulin	IDFM:70669
IDFM:24408	Porte de Montreuil	IDFM:71710
IDFM:24132	Jean Moulin	IDFM:70669
IDFM:22385	Maison Blanche	IDFM:70645
IDFM:22114	Pigalle	IDFM:71409
IDFM:463082	Front Populaire	IDFM:74041
IDFM:463156	Buttes Chaumont	IDFM:71900
IDFM:22040	Pigalle	IDFM:71409
IDFM:460559	Lamartine	IDFM:70036
IDFM:462952	Guy Môquet	IDFM:71528
IDFM:23289	Chemin des Reniers	IDFM:72311
IDFM:42131	Jean Vilar	IDFM:72378
IDFM:21935	Alma - Marceau	IDFM:71290
IDFM:478981	Orly - Gaston Viens	IDFM:69656
IDFM:462975	La Fourche	IDFM:71474
IDFM:463110	Belleville	IDFM:71853
IDFM:22086	Charles de Gaulle - Etoile	IDFM:71347
IDFM:22626	Escadrille Normandie-Niemen	IDFM:72517
IDFM:463257	Porte Maillot	IDFM:71379
IDFM:463234	Porte d'Auteuil	IDFM:71169
IDFM:463011	Champs-Élysées - Clemenceau	IDFM:71305
IDFM:22185	Invalides	IDFM:71274
IDFM:22624	Bobigny - Pablo Picasso	IDFM:72486
IDFM:463207	Les Agnettes	IDFM:72240
IDFM:24107	Alexandra David-Néel	IDFM:71632
IDFM:21956	Cour Saint-Emilion	IDFM:71576
IDFM:23439	Jacques-Henri Lartigue	IDFM:70662
IDFM:22387	Gare de l'Est	IDFM:71359
IDFM:463282	Pré-Saint-Gervais	IDFM:71911
IDFM:463158	Châtelet	IDFM:71264
IDFM:23291	Mairie de Villeneuve-la-Garenne	IDFM:72324
IDFM:463080	Hôtel de Ville	IDFM:415852
IDFM:22116	Ménilmontant	IDFM:71815
IDFM:10218	Terminal 2 Gare	IDFM:73699
IDFM:22364	Châtelet	IDFM:71264
IDFM:28855	Jacques Prévert	IDFM:73923
IDFM:460557	Henri Farman	IDFM:73612
IDFM:41851	Vélizy 2	IDFM:420144
IDFM:29379	Porte de la Villette	IDFM:72430
IDFM:478983	Les Saules	IDFM:69662
IDFM:42108	Rose Bertin	IDFM:72376
IDFM:462977	Garibaldi	IDFM:72128
IDFM:483313	Barbara	IDFM:70441
IDFM:21933	Bonne Nouvelle	IDFM:71320
IDFM:463306	Saint-Michel	IDFM:73620
IDFM:21981	Gare d'Austerlitz	IDFM:71135
IDFM:22038	Montparnasse Bienvenue	IDFM:71139
IDFM:463034	Louis Blanc	IDFM:71407
IDFM:22162	La Motte-Picquet - Grenelle	IDFM:71199
IDFM:22061	Corentin Celton	IDFM:70990
IDFM:463135	Boucicaut	IDFM:412992
IDFM:41672	Vauban	IDFM:70396
IDFM:42133	César	IDFM:72366
IDFM:22240	Basilique de Saint-Denis	IDFM:72326
IDFM:24410	Hôpital Robert Debré	IDFM:71914
IDFM:22263	Petit Noisy	IDFM:72438
IDFM:463057	Pointe du Lac	IDFM:69884
IDFM:463160	Châtelet	IDFM:71264
IDFM:462996	Montparnasse Bienvenue	IDFM:71139
IDFM:22160	Saint-Jacques	IDFM:71041
IDFM:22090	Champs-Élysées - Clemenceau	IDFM:71305
IDFM:462948	Pasteur	IDFM:71125
IDFM:22112	Père Lachaise	IDFM:71787
IDFM:463230	Philippe Auguste	IDFM:71751
IDFM:22242	Saint-Denis - Université	IDFM:72358
IDFM:22383	Les Gobelins	IDFM:71076
IDFM:479013	Camille Groult	IDFM:70101
IDFM:22042	Porte de Versailles	IDFM:71045
IDFM:480964	Pont du Garigliano	IDFM:74002
IDFM:29895	Domaine Chérioux	IDFM:70022
IDFM:462973	Marcadet - Poissonniers	IDFM:71511
IDFM:28874	Les Cholettes	IDFM:65586
IDFM:462438	Honoré De Balzac	IDFM:424926
IDFM:21937	République	IDFM:71311
IDFM:463112	Bibliothèque François Mitterrand	IDFM:71572
IDFM:42110	Les Béatus	IDFM:72372
IDFM:460563	Porte de Vincennes	IDFM:71663
IDFM:462415	Diane Arbus - Porte des Poissonniers	IDFM:72061
IDFM:21985	Chardon Lagache	IDFM:71141
IDFM:23293	Chemin des Reniers	IDFM:72311
IDFM:463211	Lourmel	IDFM:71086
IDFM:463030	Porte de Choisy	IDFM:70604
IDFM:28851	Petit Pierrefitte	IDFM:72371
IDFM:21912	Saint-Philippe du Roule	IDFM:71334
IDFM:22137	Saint-Michel	IDFM:73620
IDFM:22217	Saint-François-Xavier	IDFM:71204
IDFM:463053	Robespierre	IDFM:71725
IDFM:463183	Gare du Nord	IDFM:71410
IDFM:463137	Boulogne Jean Jaurès	IDFM:71147
IDFM:21983	Cluny - La Sorbonne	IDFM:73619
IDFM:22088	Argentine	IDFM:71348
IDFM:24134	Porte Dorée	IDFM:71591
IDFM:463304	Saint-Georges	IDFM:71366
IDFM:462440	Porte d'Asnières - Marguerite Long	IDFM:71505
IDFM:482428	Châtillon - Montrouge	IDFM:461505
IDFM:463032	Stalingrad	IDFM:71961
IDFM:24406	Porte de Montreuil	IDFM:71710
IDFM:462950	Rue du Bac	IDFM:71227
IDFM:21914	Porte de Saint-Cloud	IDFM:71084
IDFM:463278	Porte de Clichy	IDFM:71545
IDFM:463185	George V	IDFM:71328
IDFM:22219	Porte de Clichy	IDFM:71545
IDFM:24429	Stade Géo André	IDFM:73697
IDFM:24431	Gare de Saint-Denis	IDFM:72323
IDFM:463255	Poissonnière	IDFM:71363
IDFM:22158	Denfert-Rochereau	IDFM:71056
IDFM:463055	Rue de la Pompe	IDFM:71292
IDFM:42112	Épinay-sur-Seine - Gare	IDFM:72383
IDFM:463232	Pont Neuf	IDFM:71253
IDFM:22135	Vavin	IDFM:71117
IDFM:463078	Jussieu	IDFM:71148
IDFM:463209	Liberté	IDFM:71558
IDFM:21960	Pyramides	IDFM:73788
IDFM:2347	Meudon-la-Forêt	IDFM:69466
IDFM:24111	Porte de Versailles - Parc des Expositions	IDFM:71045
IDFM:25636	Porte d'Issy	IDFM:73654
IDFM:463280	Porte de Pantin	IDFM:71989
IDFM:23437	Charlebourg	IDFM:72137
IDFM:22183	La Motte-Picquet - Grenelle	IDFM:71199
IDFM:29893	Hélène Boucher (Orlytech)	IDFM:74008
IDFM:28853	Butte Pinson (Parc Régional)	IDFM:72796
IDFM:22017	Hoche	IDFM:72004
IDFM:41853	Robert Wagner	IDFM:422455
IDFM:463007	Porte de la Villette	IDFM:72430
IDFM:463114	Boissière	IDFM:71301
IDFM:28876	Les Cholettes	IDFM:65586
IDFM:460561	Baron le Roy	IDFM:71570
IDFM:478979	Porte de Choisy	IDFM:70604
IDFM:479010	Carle - Darthé	IDFM:69781
IDFM:22221	Porte de Vanves	IDFM:71006
IDFM:463238	Michel-Ange - Auteuil	IDFM:71206
IDFM:21987	Avenue Émile Zola	IDFM:71158
IDFM:22081	Louvre - Rivoli	IDFM:73630
IDFM:22010	Bastille	IDFM:463564
IDFM:22368	Stalingrad	IDFM:71961
IDFM:463286	Père Lachaise	IDFM:71787
IDFM:25640	Meudon-sur-Seine	IDFM:70587
IDFM:41855	Division Leclerc	IDFM:70222
IDFM:2334	Louvois	IDFM:63703
IDFM:478987	Watteau - Rondenay	IDFM:70001
IDFM:22033	Bourse	IDFM:73635
IDFM:23312	Cimetière de Saint-Denis	IDFM:72322
IDFM:24685	Bolivar	IDFM:71920
IDFM:29902	Bretagne	IDFM:69888
IDFM:463027	Ourcq	IDFM:71972
IDFM:486824	Cité-Jardin	IDFM:425730
IDFM:463139	Cadet	IDFM:71351
IDFM:460554	Parc des Chanteraines	IDFM:72307
IDFM:463162	Commerce	IDFM:71132
IDFM:463263	Porte des Lilas	IDFM:71889
IDFM:22244	Garibaldi	IDFM:72128
IDFM:22157	Montparnasse Bienvenue	IDFM:71139
IDFM:21964	Saint-Lazare	IDFM:71370
IDFM:22267	Marché de Saint-Denis	IDFM:72333
IDFM:29897	Auguste Perret (Cimetière Parisien)	IDFM:69837
IDFM:23284	Timbaud	IDFM:72314
IDFM:22134	Strasbourg - Saint-Denis	IDFM:73633
IDFM:21941	Mairie de Montreuil	IDFM:71785
IDFM:462981	Jaurès	IDFM:71940
IDFM:28848	Suzanne Valadon	IDFM:72397
IDFM:24414	Porte de Bagnolet	IDFM:71799
IDFM:463240	Monceau	IDFM:73671
IDFM:463314	Sèvres-Lecourbe	IDFM:71144
IDFM:24125	Montempoivre	IDFM:71612
IDFM:42114	Les Béatus	IDFM:72372
IDFM:463164	Concorde	IDFM:71298
IDFM:22079	Palais Royal - Musée du Louvre	IDFM:71297
IDFM:462983	Couronnes	IDFM:71834
IDFM:460552	La Noue	IDFM:72313
IDFM:22155	Raspail	IDFM:71088
IDFM:25638	Issy - Val de Seine	IDFM:71016
IDFM:22370	Tolbiac	IDFM:71001
IDFM:463213	Malakoff - Plateau de Vanves	IDFM:73766
IDFM:21962	Saint-Lazare	IDFM:71370
IDFM:486847	Vallée aux Loups	IDFM:425723
IDFM:22132	Marcadet - Poissonniers	IDFM:71511
IDFM:463116	Abbesses	IDFM:71432
IDFM:22269	Théâtre Gérard Philipe	IDFM:72327
IDFM:22056	Falguière	IDFM:73641
IDFM:463288	Quai de la Gare	IDFM:71597
IDFM:35929	Porte de Thiais	IDFM:73753
IDFM:463004	Nationale	IDFM:71043
IDFM:462958	Javel - André Citroën	IDFM:71150
IDFM:463052	Alma - Marceau	IDFM:71290
IDFM:24102	Pont du Garigliano	IDFM:74002
IDFM:463141	Cardinal Lemoine	IDFM:71153
IDFM:2332	Mairie de Vélizy	IDFM:63706
IDFM:22109	Victor Hugo	IDFM:71315
IDFM:21939	Billancourt	IDFM:71034
IDFM:463075	Dugommier	IDFM:71606
IDFM:22393	Fort d'Aubervilliers	IDFM:73695
IDFM:21916	Voltaire	IDFM:71750
IDFM:28873	Paul Valéry	IDFM:65618
IDFM:22008	Bréguet-Sabin	IDFM:73621
IDFM:22180	Boissière	IDFM:71301
IDFM:23310	Gare de Noisy-le-Sec	IDFM:72041
IDFM:477913	Asnières - Quatre Routes	IDFM:72267
IDFM:463187	Goncourt	IDFM:71840
IDFM:23434	Les Fauvelles	IDFM:72099
IDFM:24687	Danube	IDFM:71930
IDFM:463098	Picpus	IDFM:71639
IDFM:28850	Butte Pinson (Parc Régional)	IDFM:72796
IDFM:460556	Henri Farman	IDFM:73612
IDFM:462444	Diane Arbus - Porte des Poissonniers	IDFM:72061
IDFM:463189	Havre-Caumartin	IDFM:482368
IDFM:23432	Victor Basch	IDFM:70972
IDFM:21943	Croix de Chavaux	IDFM:71756
IDFM:463217	Les Sablons	IDFM:425779
IDFM:41952	Centre de Châtillon	IDFM:70362
IDFM:463096	Richard-Lenoir	IDFM:73648
IDFM:23286	Parc des Chanteraines	IDFM:72307
IDFM:463259	Porte de Saint-Cloud	IDFM:71084
IDFM:463166	Créteil - L'Échat	IDFM:70269
IDFM:21918	République	IDFM:71311
IDFM:463312	Strasbourg - Saint-Denis	IDFM:73633
IDFM:22178	Bercy	IDFM:71607
IDFM:463000	Bastille	IDFM:463564
IDFM:22223	Plaisance	IDFM:71039
IDFM:42116	Blumenthal	IDFM:72364
IDFM:463236	Marx Dormoy	IDFM:71510
IDFM:24106	Porte d'Italie	IDFM:70596
IDFM:462954	Montparnasse Bienvenue	IDFM:71139
IDFM:22296	Suzanne Lenglen	IDFM:71042
IDFM:463284	Pyramides	IDFM:73788
IDFM:22083	Gare de Lyon	IDFM:73626
IDFM:21991	Pyrénées	IDFM:71864
IDFM:463071	Saint-Fargeau	IDFM:71860
IDFM:41857	Soleil Levant	IDFM:70186
IDFM:463118	Alésia	IDFM:71030
IDFM:22060	Assemblée Nationale	IDFM:73642
IDFM:22105	Bérault	IDFM:71650
IDFM:412354	Funiculaire Gare basse	IDFM:73849
IDFM:23314	Cimetière de Saint-Denis	IDFM:72322
IDFM:479006	Châteaudun - Barbès	IDFM:70549
IDFM:41671	Vauban	IDFM:70396
IDFM:24683	Buttes Chaumont	IDFM:71900
IDFM:22200	Filles du Calvaire	IDFM:71277
IDFM:24129	Porte de Vanves	IDFM:71006
IDFM:463002	Bobigny-Pantin - Raymond Queneau	IDFM:72039
IDFM:10215	Parc Pr	IDFM:74162
IDFM:463261	Porte de Versailles	IDFM:71045
IDFM:35927	Aéroport d'Orly	IDFM:63278
IDFM:463191	Jacques Bonsergent	IDFM:71322
IDFM:22176	Cambronne	IDFM:71167
IDFM:24104	Brancion	IDFM:71007
IDFM:462956	Exelmans	IDFM:71124
IDFM:463050	Porte Dorée	IDFM:71591
IDFM:36482	Baron le Roy	IDFM:71570
IDFM:22225	Liège	IDFM:71382
IDFM:463143	Charonne	IDFM:73647
IDFM:22107	Stalingrad	IDFM:71961
IDFM:24412	Colette Besson	IDFM:72066
IDFM:28846	Marché de Saint-Denis	IDFM:72333
IDFM:22202	Chemin Vert	IDFM:73622
IDFM:463073	Porte de Clignancourt	IDFM:478883
IDFM:22391	Censier - Daubenton	IDFM:71100
IDFM:479008	Christophe Colomb	IDFM:69719
IDFM:2330	Louvois	IDFM:63703
IDFM:28869	Lochères	IDFM:65604
IDFM:29899	Caroline Aigle (Orlyfret)	IDFM:69606
IDFM:22199	République	IDFM:71311
IDFM:24127	Poterne des Peupliers	IDFM:70626
IDFM:21920	Strasbourg - Saint-Denis	IDFM:73633
IDFM:23288	Le Village	IDFM:72305
IDFM:22389	Corentin Cariou	IDFM:72031
IDFM:25642	La Défense (Grande Arche)	IDFM:71517
IDFM:462446	Porte de Saint-Ouen	IDFM:72078
IDFM:463215	Maraîchers	IDFM:71703
IDFM:22153	Château d'Eau	IDFM:71333
IDFM:22012	Laumière	IDFM:71957
IDFM:463048	Filles du Calvaire	IDFM:71277
IDFM:22035	Pont de Levallois - Bécon	IDFM:72057
IDFM:21966	Châtelet	IDFM:71264
IDFM:22130	Barbès - Rochechouart	IDFM:71426
IDFM:22366	Place Monge	IDFM:71133
IDFM:462400	Antony	IDFM:69759
IDFM:486845	Les Peintres	IDFM:69839
IDFM:463120	Anvers	IDFM:71419
IDFM:478985	Les Saules	IDFM:69662
IDFM:22058	Convention	IDFM:71075
IDFM:463025	Place d'Italie	IDFM:71033
IDFM:21989	Boulogne Pont de Saint-Cloud	IDFM:70721
IDFM:463310	Simplon	IDFM:71556
IDFM:29900	La Fraternelle	IDFM:69633
IDFM:486822	Vallée aux Loups	IDFM:425723
IDFM:462979	Château d'Eau	IDFM:71333
IDFM:462987	Villiers	IDFM:71403
IDFM:24420	Colette Besson	IDFM:72066
IDFM:22374	Porte de la Villette	IDFM:72430
IDFM:22151	Denfert-Rochereau	IDFM:71056
IDFM:21970	Duroc	IDFM:71159
IDFM:463221	Mairie de Montreuil	IDFM:71785
IDFM:24121	Brancion	IDFM:71007
IDFM:42118	Pierre de Geyter	IDFM:72292
IDFM:22298	Puteaux	IDFM:71422
IDFM:22027	Villiers	IDFM:71403
IDFM:479004	Cimetière Parisien d'Ivry	IDFM:70486
IDFM:22303	Belvédère	IDFM:70845
IDFM:462429	Porte de Clichy - Tribunal de Paris	IDFM:71545
IDFM:22103	Saint-Mandé	IDFM:71647
IDFM:486843	Petit-Châtenay	IDFM:69814
IDFM:463292	Raspail	IDFM:71088
IDFM:25646	Suresnes Longchamp	IDFM:70811
IDFM:486818	Noveos	IDFM:69978
IDFM:22075	Tuileries	IDFM:71284
IDFM:21993	Télégraphe	IDFM:71870
IDFM:462964	Volontaires	IDFM:71113
IDFM:28865	Guynemer	IDFM:72365
IDFM:23430	Jacqueline Auriol	IDFM:70969
IDFM:37466	Hôtel de Ville de Bobigny	IDFM:72477
IDFM:2340	Mail de la Plaine	IDFM:70099
IDFM:24679	Front Populaire	IDFM:74041
IDFM:463320	Varenne	IDFM:71232
IDFM:463122	Arts et Métiers	IDFM:71293
IDFM:478993	Beethoven - Concorde	IDFM:70273
IDFM:22098	Reuilly - Diderot	IDFM:71654
IDFM:463145	Chaussée d'Antin - La Fayette	IDFM:73689
IDFM:27464	Brimborion	IDFM:69533
IDFM:463219	Mairie d'Issy	IDFM:70671
IDFM:463021	Gare de l'Est	IDFM:71359
IDFM:463168	Daumesnil	IDFM:71614
IDFM:22004	Quai de la Rapée	IDFM:71637
IDFM:22397	Pierre et Marie Curie	IDFM:70537
IDFM:463094	Barbès - Rochechouart	IDFM:71426
IDFM:463044	Pont de Neuilly	IDFM:71442
IDFM:22128	Belleville	IDFM:71853
IDFM:478995	La Briqueterie	IDFM:70391
IDFM:22050	Notre-Dame-de-Lorette	IDFM:71350
IDFM:22149	Gare du Nord	IDFM:71410
IDFM:25644	Parc de Saint-Cloud	IDFM:70726
IDFM:463269	Villejuif - Louis Aragon	IDFM:70143
IDFM:462431	Porte de Clignancourt	IDFM:478883
IDFM:23278	Les Courtilles	IDFM:72286
IDFM:463046	Gare de Lyon	IDFM:73626
IDFM:21968	Jussieu	IDFM:71148
IDFM:42120	Saint-Denis - Porte de Paris	IDFM:72285
IDFM:24681	Louis Blanc	IDFM:71407
IDFM:463023	Gare d'Austerlitz	IDFM:71135
IDFM:22002	Richard-Lenoir	IDFM:73648
IDFM:463246	Opéra	IDFM:71337
IDFM:486820	Malabry	IDFM:480872
IDFM:22126	Couronnes	IDFM:71834
IDFM:22399	Villejuif Léo Lagrange	IDFM:70375
IDFM:463092	Porte d'Orléans	IDFM:70657
IDFM:24422	Adrienne Bolland	IDFM:73669
IDFM:463223	Mairie des Lilas	IDFM:71909
IDFM:412988	Porte de la Chapelle	IDFM:72064
IDFM:22174	Chevaleret	IDFM:73651
IDFM:463193	La Défense (Grande Arche)	IDFM:71517
IDFM:21945	Gambetta	IDFM:71808
IDFM:35935	Saarinen	IDFM:69700
IDFM:463069	Europe	IDFM:73617
IDFM:2338	Parc André Malraux	IDFM:70310
IDFM:22227	La Fourche	IDFM:71474
IDFM:463170	Esplanade de la Défense	IDFM:71485
IDFM:24119	Montsouris	IDFM:70620
IDFM:22400	Villejuif - Louis Aragon	IDFM:70143
IDFM:22096	Concorde	IDFM:71298
IDFM:22204	Faidherbe - Chaligny	IDFM:74001
IDFM:463318	Trocadéro	IDFM:71285
IDFM:23280	Le Village	IDFM:72305
IDFM:463294	Reuilly - Diderot	IDFM:71654
IDFM:23428	Jacqueline Auriol	IDFM:70969
IDFM:28867	Baudelaire	IDFM:73921
IDFM:22073	Nation	IDFM:71673
IDFM:23304	Hôpital Avicenne	IDFM:72534
IDFM:21922	Michel-Ange - Auteuil	IDFM:71206
IDFM:22197	Grands Boulevards	IDFM:71326
IDFM:486839	Hôpital Béclère	IDFM:423879
IDFM:22124	Avron	IDFM:71697
IDFM:463090	Bourse	IDFM:73635
IDFM:463265	Sully - Morland	IDFM:71201
IDFM:22172	Edgar Quinet	IDFM:71108
IDFM:463124	Avenue Émile Zola	IDFM:71158
IDFM:463195	Ledru-Rollin	IDFM:71693
IDFM:463200	La Courneuve - 8 Mai 1945	IDFM:73696
IDFM:42122	Saint-Denis - Gare	IDFM:72323
IDFM:22229	Duroc	IDFM:71159
IDFM:24100	Cité Universitaire	IDFM:70623
IDFM:478991	La Briqueterie	IDFM:70391
IDFM:463242	Mouton-Duvernet	IDFM:73653
IDFM:22195	Opéra	IDFM:71337
IDFM:463147	Chevaleret	IDFM:73651
IDFM:22634	Basilique de Saint-Denis	IDFM:72326
IDFM:22006	Place d'Italie	IDFM:71033
IDFM:22206	Michel Bizot	IDFM:71595
IDFM:460550	Hôpital Delafontaine	IDFM:461959
IDFM:22395	La Courneuve - 8 Mai 1945	IDFM:73696
IDFM:463172	Faidherbe - Chaligny	IDFM:74001
IDFM:24416	Butte du Chapeau Rouge	IDFM:73801
IDFM:463042	Charles de Gaulle - Etoile	IDFM:71347
IDFM:463065	Jules Joffrin	IDFM:71521
IDFM:462960	République	IDFM:71311
IDFM:24123	Avenue de France	IDFM:427076
IDFM:22077	Porte de Vincennes	IDFM:71663
IDFM:463017	Hoche	IDFM:72004
IDFM:463290	Ranelagh	IDFM:71243
IDFM:462937	Porte de l'Essonne	IDFM:74009
IDFM:22442	Rue des Boulets	IDFM:71694
IDFM:479000	Four - Peary	IDFM:69742
IDFM:21949	Porte des Lilas	IDFM:71889
IDFM:35931	Auguste Perret (Cimetière Parisien)	IDFM:69837
IDFM:478989	Verdun - Hoche	IDFM:69870
IDFM:29904	Moulin Vert	IDFM:69925
IDFM:22301	Les Coteaux	IDFM:70763
IDFM:22031	Malesherbes	IDFM:71416
IDFM:21926	Havre-Caumartin	IDFM:482368
IDFM:422040	Viroflay - Rive Droite	IDFM:422420
IDFM:486841	La Croix de Berny	IDFM:69813
IDFM:22054	Jules Joffrin	IDFM:71521
IDFM:28863	Roger Semât	IDFM:72355
IDFM:463101	Passy	IDFM:71237
IDFM:23308	L'Île-Saint-Denis	IDFM:72319
IDFM:463067	Nation	IDFM:71673
IDFM:463019	Bastille	IDFM:463564
IDFM:463088	Pigalle	IDFM:71409
IDFM:2336	Châtillon - Montrouge	IDFM:461505
IDFM:21947	Porte des Lilas	IDFM:71889
IDFM:463316	Temple	IDFM:71296
IDFM:462914	Marcel Sembat	IDFM:71054
IDFM:21924	Miromesnil	IDFM:71346
IDFM:23306	Drancy - Avenir	IDFM:72549
IDFM:22372	Porte d'Ivry	IDFM:70636
IDFM:22052	Marcadet - Poissonniers	IDFM:71511
IDFM:21972	Javel - André Citroën	IDFM:71150
IDFM:462985	Pont de Levallois - Bécon	IDFM:72057
IDFM:486816	Parc des Sports	IDFM:70009
IDFM:463267	Tolbiac	IDFM:71001
IDFM:22101	La Défense (Grande Arche)	IDFM:71517
IDFM:463126	Basilique de Saint-Denis	IDFM:72326
IDFM:22029	Sentier	IDFM:73634
IDFM:42124	Paul Éluard	IDFM:72335
IDFM:463244	Opéra	IDFM:71337
IDFM:22231	Brochant	IDFM:73661
IDFM:479002	Constant Coquelin	IDFM:70027
IDFM:463149	Château de Vincennes	IDFM:71634
IDFM:24394	Marie de Miribel	IDFM:73802
IDFM:22147	Etienne Marcel	IDFM:479068
IDFM:24418	Hôpital Robert Debré	IDFM:71914
