route_id	trip_headsign	trip_id
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_144
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_145
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_146
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_147
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_148
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_149
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_150
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_151
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_134
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_153
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_154
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_155
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_156
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_157
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_158
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_159
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_15
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_160
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_161
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_162
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_163
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_164
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_165
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_166
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_167
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_168
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_169
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_16
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_170
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_152
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_180
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_65
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_171
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_172
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_173
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_175
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_176
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_177
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_178
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_179
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_17
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_23
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_181
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_182
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_183
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_184
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_185
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_186
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_187
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_188
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_189
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_18
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_191
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_192
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_193
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_195
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_196
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_197
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_198
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_199
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_19
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_200
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_201
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_202
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_203
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_204
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_205
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_206
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_208
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_209
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_20
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_210
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_211
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_212
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_214
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_215
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_21
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_216
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_217
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_218
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_219
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_220
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_221
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_222
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_223
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_224
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_225
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_226
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_227
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_228
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_229
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_80
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_24
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_26
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_27
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_28
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_29
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_30
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_31
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_32
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_33
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_34
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_35
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_190
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_38
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_39
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_40
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_41
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_42
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_43
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_44
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_45
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_46
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_47
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_48
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_49
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_4
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_50
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_51
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_52
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_53
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_54
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_56
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_57
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_58
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_5
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_60
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_61
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_62
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_63
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_64
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_72
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_66
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_67
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_68
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_69
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_70
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_73
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_74
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_75
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_76
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_77
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_78
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_79
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_7
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_85
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_81
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_82
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_83
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_84
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_92
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_86
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_88
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_89
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_8
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_90
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_91
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_36
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_213
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_94
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_95
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_96
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_97
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_98
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_93
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_9
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_4831017_2991421_6
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_207
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_25
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_231
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_230
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_174
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_13
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_55
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086221_3129812_71
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_5074968_3079498_99
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_248
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_247
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_246
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_245
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_244
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_243
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_242
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_241
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_226
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_4831017_2121616_1
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_4831017_1199218_1
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_231
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_207
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_208
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_206
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_209
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:107494-C01376-COU_RATP_4831017_2991421_1
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_210
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_211
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_212
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_214
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_215
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_216
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_217
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_220
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_218
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_219
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_221
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_222
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_223
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_224
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_225
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_228
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_230
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_229
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_232
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_233
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_234
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_235
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_236
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_237
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_213
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_227
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:112742-C01376-COU_RATP_5086223_2991428_367
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_119
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_11
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_117
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_116
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_115
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_114
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_113
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_161
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_163
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_162
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_160
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_159
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_158
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_112
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_164
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_157
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_156
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_155
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_154
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_110
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_10
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_153
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_181
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_120
IDFM:C01376	Charles de Gaulle-Etoile	IDFM:RATP:111492-C01376-COU_RATP_5086151_3129807_73
